,0,1,2,3,4,5
391,0.8333333,0.79014826,0.023607096,0.0,0.80004,0.25927138
392,0.0,0.12294412,0.49643704,0.81430465,0.80004,0.97775024
393,0.9166667,0.8397368,0.004935429,0.8686936,0.80004,0.99235696
394,1.0,0.7619595,0.055767443,0.0,0.60008,0.89143914
395,0.0,0.65415096,0.40496752,0.0,0.40012,0.8906806
396,0.0,0.74267834,0.16939323,0.0,0.00019996,0.9122928
397,0.0,0.70643425,0.07130605,0.0,0.60008,0.9067674
398,0.0,0.32411534,0.423368,0.0,0.40012,0.8894838
399,0.0,0.5394894,0.26459458,0.0,0.20015997,0.901435
400,0.0,0.3355329,0.4406827,0.7063899,0.40012,0.96865773
401,0.8333333,0.8683094,0.00088091375,0.7063899,0.20015997,0.97570527
402,0.8333333,0.8622604,0.0013312656,0.0,0.60008,0.8864627
403,0.0,0.2833036,0.4577633,0.8686936,0.60008,0.9710554
404,1.0,0.85104805,0.0010230085,0.8686936,0.20015997,0.989989
405,1.0,0.8324626,0.0027065217,0.8686936,0.80004,0.9760432
406,1.0,0.84995764,0.00092186674,0.7063899,0.20015997,0.9857081
407,0.8333333,0.8788112,0.0007812662,0.7373871,0.40012,0.96588594
408,0.9166667,0.8594249,0.0008996938,0.0,0.40012,0.25551975
409,0.0,0.64456064,0.2408495,0.2343585,0.20015997,0.9166678
410,0.4166667,0.85724854,0.0006653735,0.41277978,0.40012,0.9500658
411,0.5833334,0.8303018,0.0027741757,0.52656794,0.40012,0.95196855
412,0.6666666,0.72996,0.1702573,0.52656794,0.60008,0.952263
413,0.6666666,0.68403196,0.37431082,0.4586097,0.20015997,0.9616037
414,0.6666666,0.84387887,0.004194252,0.6060807,0.20015997,0.9807048
415,0.8333333,0.8767311,0.0003494654,0.5847726,0.40012,0.9587192
416,0.75,0.5437298,0.41728804,0.0,0.60008,0.89644575
417,0.0,0.62928385,0.14752552,0.6286093,0.20015997,0.96801466
418,0.75,0.85584444,0.0006035878,0.7063899,0.40012,0.9831071
419,0.8333333,0.7675612,0.02121391,0.7373871,0.40012,0.9787075
420,0.9166667,0.81266934,0.0068239034,0.8686936,0.60008,0.98754495
421,1.0,0.83446455,0.0044260095,0.8686936,0.00019996,0.9928105
422,1.0,0.8233852,0.0034318406,0.7063899,0.40012,0.97027844
423,0.8333333,0.7695574,0.026503615,0.81430465,0.40012,0.9693705
424,0.9166667,0.26380664,0.43265656,0.8686936,0.20015997,0.9920775
425,1.0,0.78970724,0.017896816,0.0,0.20015997,0.92062837
426,0.0,0.5685221,0.27170417,0.0,0.20015997,0.8905535
427,0.0,0.69612646,0.4089477,0.0,0.60008,0.8977629
428,0.0,0.5693176,0.30822286,0.8686936,0.80004,0.9906501
429,1.0,0.7865496,0.01268211,0.8686936,1.0,0.9987653
430,1.0,0.84903073,0.00095257116,0.8686936,0.60008,0.99406016
431,1.0,0.83555204,0.0021495041,0.8686936,1.0,0.9985979
432,1.0,0.84561884,0.0021432093,0.7063899,0.60008,0.96068925
433,0.8333333,0.8478158,0.0035355724,0.6286093,0.80004,0.956639
434,0.75,0.8862733,0.0005503678,0.81430465,0.80004,0.98771566
435,0.9166667,0.8177958,0.018835336,0.0,1.0,0.3503564
436,0.8333333,0.8473662,0.0011761762,0.7373871,0.00019996,0.9653539
437,0.9166667,0.90077305,8.659676e-05,0.7063899,0.00019996,0.97265154
438,0.8333333,0.7683783,0.16403876,0.7373871,1.0,0.97158676
439,0.9166667,0.75854313,0.15727542,0.5847726,0.00019996,0.95957524
440,0.75,0.8598243,0.001665755,0.8686936,0.00019996,0.98301214
441,1.0,0.7404646,0.06743253,0.81430465,0.20015997,0.9780356
442,0.9166667,0.905326,2.7234995e-05,0.0,0.40012,0.15810633
443,0.5833334,0.84402466,0.0012492992,0.5847726,0.60008,0.9417387
444,0.75,0.80818427,0.013054735,0.81430465,0.60008,0.9838093
445,0.9166667,0.84457296,0.0012114934,0.0,0.60008,0.90623766
446,0.0,0.6719031,0.09306869,0.0,0.80004,0.89235485
447,0.0,0.6658864,0.09906484,0.0,1.0,0.9013317
448,0.0,0.6461395,0.3441145,0.0,0.80004,0.9086042
449,0.0,0.75825334,0.08037959,0.6286093,0.20015997,0.9616771
450,0.75,0.8879083,4.025749e-05,0.8686936,0.20015997,0.9884771
451,1.0,0.7883326,0.026933081,0.7373871,0.80004,0.9730937
452,0.9166667,0.8533878,0.0040795775,0.0,1.0,0.18143964
453,0.8333333,0.83803093,0.0027836952,0.4586097,0.80004,0.9482199
454,0.6666666,0.86395407,0.0011150909,0.4586097,0.80004,0.9691732
455,0.6666666,0.8359232,0.001934289,0.6286093,0.80004,0.9592701
456,0.75,0.7743597,0.035106864,0.8686936,1.0,0.98594433
457,1.0,0.83326405,0.002194611,0.81430465,0.20015997,0.9954859
458,0.9166667,0.8724185,0.00019975989,0.7373871,0.20015997,0.98897165
459,0.9166667,0.7615575,0.08154818,0.5847726,0.60008,0.95523214
460,0.75,0.83697754,0.023594048,0.7063899,0.60008,0.9991441
461,0.8333333,0.8050677,0.012634085,0.7063899,0.00019996,0.9663991
462,0.8333333,0.81641,0.007688414,0.0,0.00019996,0.8850639
463,0.0,0.7201923,0.33578914,0.7373871,0.80004,0.9626218
464,0.9166667,0.86009055,0.0008564061,0.8686936,1.0,0.99981093
465,1.0,0.84561884,0.0021432093,0.8686936,0.20015997,0.9882158
466,1.0,0.83699656,0.002214671,0.81430465,0.80004,0.9768752
467,0.9166667,0.83451897,0.002038747,0.7063899,1.0,0.9808295
468,0.8333333,0.7098726,0.17997287,0.8686936,1.0,0.9904855
469,1.0,0.82799894,0.004159104,0.81430465,0.60008,0.99187356
470,0.9166667,0.8013626,0.008359951,0.0,0.60008,0.917991
471,0.0,0.3726159,0.42908058,0.0,0.60008,0.9034411
472,0.0,0.309549,0.4550585,0.0,0.80004,0.8996998
473,0.0,0.4871799,0.39364675,0.34346783,0.80004,0.9341978
474,0.5,0.85687965,0.0041523674,0.0,1.0,0.90209854
475,0.0,0.6555829,0.2022858,0.0,0.20015997,0.88535315
476,0.0,0.5364316,0.24635753,0.0,0.20015997,0.89015186
477,0.0,0.3549829,0.3922345,0.0,0.20015997,0.8944085
478,0.0,0.4474809,0.3474886,0.0,0.40012,0.8977062
479,0.0,0.47250986,0.3096867,0.33046594,0.80004,0.9278557
480,0.5833334,0.87292194,0.0013073466,0.5847726,0.80004,0.9693019
481,0.75,0.8631539,0.0016203609,0.5847726,0.80004,0.9512477
482,0.75,0.848379,0.007507433,0.8686936,1.0,0.9826968
483,1.0,0.7738577,0.039959796,0.8686936,1.0,0.99021083
484,1.0,0.82799894,0.004159104,0.8686936,0.40012,0.990574
485,1.0,0.8309211,0.003591493,0.81430465,0.00019996,0.9997452
486,0.9166667,0.8778311,0.0009865378,0.0,0.20015997,0.9130626
487,0.0,0.12096798,0.49583724,0.7373871,0.20015997,0.95080876
488,0.9166667,0.76544046,0.023539325,0.81430465,0.80004,0.99316794
489,0.9166667,0.8209229,0.006218125,0.0,0.80004,0.89017224
490,0.0,0.5537237,0.21582635,0.7373871,0.80004,0.9596387
491,0.9166667,0.84784335,0.0010607931,0.7063899,0.00019996,0.9791067
492,0.8333333,0.86928177,0.00023364006,0.8686936,0.00019996,0.9759627
493,1.0,0.81290454,0.009763979,0.7373871,0.80004,0.97755694
494,0.9166667,0.8594262,0.0028433676,0.7063899,0.80004,0.98477525
495,0.8333333,0.850285,0.005773159,0.7373871,1.0,0.9707632
496,0.9166667,0.8573609,0.00058648747,0.81430465,0.20015997,0.98755497
497,0.9166667,0.8212428,0.039691966,0.81430465,0.60008,0.9741591
498,0.9166667,0.83507824,0.022477131,0.6286093,0.60008,0.95397645
499,0.75,0.81813014,0.0078113857,0.44291398,0.40012,0.9294399
500,0.5833334,0.79741603,0.01100132,0.0,0.60008,0.8820283
501,0.0,0.23761085,0.46237603,0.0,0.80004,0.8898402
502,0.0,0.39495146,0.3702615,0.0,0.80004,0.8952753
503,0.0,0.086704366,0.50021833,0.0,0.80004,0.9049588
504,0.0,0.30034012,0.45056775,0.0,0.80004,0.8961854
505,0.0,0.20912312,0.46743163,0.29289323,0.20015997,0.9337152
506,0.5,0.88399726,0.00047694627,0.52656794,0.20015997,0.9594132
507,0.6666666,0.8646422,0.0023607279,0.5847726,0.20015997,0.9554306
508,0.75,0.8574612,0.003486255,0.8686936,0.40012,0.9814952
509,1.0,0.89348704,9.611447e-05,0.0,0.40012,0.9041241
510,0.0,0.1879396,0.46478868,0.0,0.40012,0.89410174
511,0.0,0.42101848,0.35388514,0.0,0.60008,0.89084685
512,0.0,0.6416971,0.40909386,0.0,0.80004,0.89
513,0.0,0.60340065,0.17877851,0.0,0.00019996,0.91230416
514,0.0,0.74844986,0.07406814,0.34346783,0.40012,0.92345697
515,0.5,0.83883226,0.0017565651,0.0,0.40012,0.9050065
516,0.0,0.67118996,0.31455076,0.0,1.0,0.8895035
517,0.0,0.26354313,0.46331465,0.0,0.20015997,0.90569675
518,0.0,0.11319067,0.49857306,0.0,0.40012,0.90378433
519,0.0,0.32249442,0.40295416,0.0,0.20015997,0.90024614
520,0.0,0.55915236,0.36959782,0.0,0.40012,0.9014927
521,0.0,0.7006015,0.3871517,0.0,0.60008,0.8901834
522,0.0,0.76174843,0.09034937,0.11916967,0.20015997,0.92034245
523,0.3333333,0.82990986,0.00253914,0.0,0.20015997,0.89678746
524,0.0,0.7223336,0.14619315,0.0,0.80004,0.8952323
525,0.0,0.45122743,0.33811235,0.0,0.20015997,0.8999354
526,0.0,0.7304218,0.1744092,0.34346783,0.60008,0.93930966
527,0.5,0.7795767,0.032932878,0.6286093,0.60008,0.9682257
528,0.75,0.7282953,0.2629532,0.52656794,0.60008,0.9462695
529,0.6666666,0.79708546,0.012969756,0.41277978,0.60008,0.95211
530,0.5833334,0.63295925,0.25807348,0.52656794,0.60008,0.98298883
531,0.6666666,0.801898,0.018982625,0.7063899,0.60008,0.98603433
532,0.8333333,0.80734104,0.030921612,0.7373871,0.60008,0.994621
533,0.9166667,0.8498115,0.001060443,0.6060807,0.40012,0.9652045
534,0.8333333,0.506215,0.27032006,0.0,1.0,0.9314709
535,0.0,0.3275301,0.44116604,0.0,0.80004,0.8928467
536,0.0,0.5655917,0.2041147,0.0,0.20015997,0.90381694
537,0.0,0.583297,0.37980023,0.0,0.20015997,0.8962356
538,0.0,0.7884903,0.040668912,0.1695452,0.20015997,0.9129634
539,0.4166667,0.7348374,0.14317438,0.0,0.00019996,0.9035385
540,0.0,0.62315905,0.40868914,0.2121614,0.20015997,0.9387497
541,0.5833334,0.86690134,0.00068840466,0.4586097,0.60008,0.93872577
542,0.6666666,0.8700329,0.00052309036,0.47477427,0.80004,0.93807983
543,0.75,0.86098015,0.0008925931,0.4586097,0.80004,0.9425498
544,0.6666666,0.6023725,0.34042138,0.0,0.80004,0.8920874
545,0.0,0.46029106,0.4144505,0.0,0.40012,0.9047371
546,0.0,0.34050015,0.44956288,0.0,0.40012,0.89905864
547,0.0,0.6805379,0.21957791,0.0,0.80004,0.89818203
548,0.0,0.5675319,0.300691,0.0,0.20015997,0.8909649
549,0.0,0.5896734,0.40003484,0.81430465,0.40012,0.9735828
550,0.9166667,0.88555425,0.00016095486,0.81430465,0.20015997,0.9841549
551,0.9166667,0.8822462,0.00027005438,0.8686936,0.40012,0.9790507
552,1.0,0.7941009,0.009987305,0.8686936,0.80004,-0.01838243
553,0.0,0.557383,0.41388175,0.34346783,0.20015997,0.9333162
554,0.5,0.8180433,0.0042596194,0.0,0.20015997,0.89476573
555,0.0,0.72078264,0.27290475,0.0,0.80004,0.8875996
556,0.0,0.29675785,0.4149617,0.0,0.80004,0.9013936
557,0.0,0.4051977,0.41267166,0.0,0.80004,0.9055689
558,0.0,0.5303183,0.2496109,0.0,0.80004,0.9052268
559,0.0,0.4051977,0.41267166,0.34346783,0.60008,0.93610334
560,0.5,0.8675104,0.00026838898,0.0,0.60008,0.9102268
561,0.0,0.08420756,0.502594,0.5847726,0.40012,0.9489569
562,0.75,0.8627719,0.005011308,0.6060807,0.40012,0.96920073
563,0.8333333,0.8654476,0.0016272641,0.7063899,0.40012,0.96979713
564,0.8333333,0.763566,0.06378329,0.6060807,0.20015997,0.95850426
565,0.8333333,0.8585444,0.0014369356,0.7373871,0.60008,0.976993
566,0.9166667,0.80970305,0.009834685,0.0,0.40012,0.9226804
567,0.0,0.7005583,0.1984156,0.0,0.60008,0.89530516
568,0.0,0.291622,0.4459296,0.7063899,0.60008,0.96501744
569,0.8333333,0.66616744,0.41044465,0.0,0.60008,0.9028582
570,0.0,0.087857306,0.5000946,0.7373871,0.60008,0.97860646
571,0.9166667,0.8461735,0.0011355777,0.81430465,0.20015997,0.98776525
572,0.9166667,0.8519056,0.001896644,0.0,0.40012,0.888445
573,0.0,0.69358104,0.40633184,0.7373871,0.40012,0.96413887
574,0.9166667,0.87021196,0.00058907794,0.7063899,0.60008,0.98384595
575,0.8333333,0.5512339,0.37095863,0.52656794,0.40012,0.9448963
576,0.6666666,0.86407506,0.0005973142,0.52656794,0.60008,0.96343726
577,0.6666666,0.8444319,0.0069183013,0.7063899,0.20015997,0.9894316
578,0.8333333,0.73220664,0.04175354,0.52656794,0.60008,0.9437336
579,0.6666666,0.6654062,0.28216827,0.7063899,0.60008,0.9800978
580,0.8333333,0.79061735,0.010981619,0.6286093,1.0,0.9763745
581,0.75,0.75435644,0.049266905,0.8686936,1.0,0.9940916
582,1.0,0.8245706,0.004862899,0.7063899,0.80004,0.96944886
583,0.8333333,0.8057502,0.008635646,0.7063899,0.80004,0.96808535
584,0.8333333,0.6677114,0.12529522,0.8686936,1.0,0.986737
585,1.0,0.8392814,0.0038591118,0.7063899,1.0,0.9829954
586,0.8333333,0.8173135,0.0063386653,0.8686936,1.0,0.9970128
587,1.0,0.83762354,0.002009079,0.8686936,1.0,0.9983189
588,1.0,0.86212105,0.0004245132,0.7373871,0.80004,0.9794222
589,0.9166667,0.8033038,0.007846767,0.7063899,0.80004,0.98806536
590,0.8333333,0.8295706,0.002707558,0.7063899,0.80004,0.9711469
591,0.8333333,0.7973527,0.044557914,0.0,1.0,0.90346044
592,0.0,0.54244936,0.34516117,0.4586097,0.20015997,0.94624287
593,0.6666666,0.87696064,0.00035274753,0.6286093,0.00019996,0.9764504
594,0.75,0.8622928,0.0004268612,0.6060807,0.20015997,0.9509478
595,0.8333333,0.7723162,0.059101082,0.7373871,0.60008,0.97799903
596,0.9166667,0.8159434,0.020801514,0.7063899,0.80004,0.9881062
597,0.8333333,0.86052984,0.0022326056,0.8686936,1.0,0.9847473
598,1.0,0.8030195,0.026212865,0.8686936,1.0,0.9950242
599,1.0,0.8392814,0.0038591118,0.81430465,1.0,0.98462784
600,0.9166667,0.84820145,0.0009843562,0.7373871,1.0,0.9906899
601,0.9166667,0.8181645,0.008552859,0.7063899,1.0,0.97396314
602,0.8333333,0.8039994,0.009886432,0.8686936,1.0,0.97943336
603,1.0,0.82100755,0.004469273,0.8686936,1.0,0.993521
604,1.0,0.83097756,0.0030694858,0.7063899,0.40012,0.9764755
605,0.8333333,0.8649768,0.0026892158,0.7373871,0.20015997,0.98898304
606,0.9166667,0.8462724,0.0073716734,0.8686936,0.40012,0.9870172
607,1.0,0.7896319,0.011306838,0.7373871,0.80004,0.97201043
608,0.9166667,0.863468,0.0011103522,0.81430465,0.80004,0.99632716
609,0.9166667,0.8177958,0.018835336,0.7373871,1.0,0.97657037
610,0.9166667,0.8737948,0.0003419671,0.7063899,0.60008,0.96308756
611,0.8333333,0.8380715,0.01321791,0.0,0.80004,0.648646
612,0.0,0.61979014,0.15558687,0.0,0.40012,0.89436626
613,0.0,0.37237012,0.4325637,0.0,0.20015997,0.8907855
614,0.0,0.5367609,0.24172255,0.44291398,0.60008,0.93825775
615,0.5833334,0.76110613,0.026771743,0.6286093,0.60008,0.97295004
616,0.75,0.82357,0.017581545,0.81430465,0.60008,0.979905
617,0.9166667,0.858322,0.00051237346,0.7373871,0.80004,0.986004
618,0.9166667,0.81509924,0.010896405,0.6060807,0.40012,0.96192366
619,0.8333333,0.5690325,0.25462553,0.5847726,0.60008,0.9915257
620,0.75,0.6521318,0.38154656,0.6060807,0.00019996,0.96468604
621,0.8333333,0.86712027,0.00050423696,0.4586097,0.00019996,0.9621165
622,0.6666666,0.49947837,0.407234,0.0,0.80004,-0.10286105
623,0.0,0.6276863,0.15060446,0.11916967,0.20015997,0.9110054
624,0.3333333,0.85409576,0.0018083461,0.41277978,0.20015997,0.93942875
625,0.5833334,0.876869,0.00046213702,0.7063899,0.20015997,0.9578371
626,0.8333333,0.8366769,0.0019218584,0.7063899,0.40012,0.9705776
627,0.8333333,0.49750528,0.3014802,0.81430465,0.40012,0.9768981
628,0.9166667,0.85917896,0.002004329,0.0,0.60008,0.13649642
629,0.8333333,0.8497184,0.0020162978,0.7063899,0.40012,0.95750064
630,0.8333333,0.8518911,0.00079407106,0.8686936,0.40012,0.9855105
631,1.0,0.8356258,0.0033940263,0.8686936,0.00019996,0.9876147
632,1.0,0.8308633,0.0026248111,0.7063899,0.60008,0.98608464
633,0.8333333,0.6523613,0.11911783,0.6286093,0.60008,0.9596232
634,0.75,0.76702225,0.066793576,0.6286093,0.80004,0.96570355
635,0.75,0.838861,0.0063916394,0.8686936,0.80004,0.9836206
636,1.0,0.8357083,0.0037992056,0.8686936,1.0,0.98669946
637,1.0,0.8169489,0.006548832,0.8686936,0.80004,0.98947674
638,1.0,0.8241269,0.0051354663,0.7063899,1.0,0.98441386
639,0.8333333,0.7797211,0.030492118,0.0,1.0,0.19605553
640,0.0,0.56558645,0.27629918,0.1695452,0.20015997,0.9069545
641,0.4166667,0.85376656,0.0010283529,0.4586097,0.00019996,0.95349276
642,0.6666666,0.87486446,0.0006316046,0.41277978,0.20015997,0.9279068
643,0.5833334,0.8559348,0.0011479239,0.2343585,0.20015997,0.90864575
644,0.4166667,0.7060417,0.09277349,0.0,0.20015997,0.89481264
645,0.0,0.64229524,0.39402544,0.44291398,0.20015997,0.9255941
646,0.5833334,0.5338832,0.41660953,0.6286093,0.60008,0.97449833
647,0.75,0.82887304,0.003743252,0.52656794,0.80004,0.9560014
648,0.6666666,0.6790862,0.2578208,0.6060807,1.0,0.9669582
649,0.8333333,0.8356726,0.0030140465,0.7063899,1.0,0.98791677
650,0.8333333,0.8005544,0.011967891,0.7063899,1.0,0.9920428
651,0.8333333,0.85093755,0.0024556713,0.7063899,1.0,0.97687864
652,0.8333333,0.7741368,0.059392508,0.0,1.0,0.90591574
653,0.0,0.61686814,0.39673936,0.8686936,1.0,0.97309554
654,1.0,0.83082014,0.0078016776,0.8686936,1.0,0.99624014
655,1.0,0.73746973,0.1054174,0.0,1.0,0.9041652
656,0.0,0.70109314,0.12738256,0.7063899,0.60008,0.9688739
657,0.8333333,0.86654735,0.002083854,0.0,0.40012,0.9043946
658,0.0,0.5265062,0.4020539,0.7373871,0.40012,0.95662034
659,0.9166667,0.8634932,0.0004971544,0.6060807,0.40012,0.9614978
660,0.8333333,0.85204375,0.0013657998,0.7063899,0.40012,0.95878524
661,0.8333333,0.84192055,0.0016701734,0.6286093,0.40012,0.9615584
662,0.75,0.8055079,0.010734431,0.6060807,0.60008,0.9615224
663,0.8333333,0.84468764,0.0035804135,0.47477427,0.20015997,0.95840687
664,0.75,0.87923,0.00074657303,0.4586097,0.00019996,0.9667321
665,0.6666666,0.8883454,0.00019287577,0.33046594,0.00019996,0.91761345
666,0.5833334,0.61574054,0.23266608,0.0,0.40012,0.8915449
667,0.0,0.5386977,0.23606467,0.0,0.60008,0.88837874
668,0.0,0.36243865,0.3995526,0.0,0.00019996,0.90136105
669,0.0,0.73896277,0.20678252,0.0,0.80004,0.9067998
670,0.0,0.3411514,0.404135,0.52656794,0.20015997,0.95376915
671,0.6666666,0.6072039,0.3681886,0.41277978,0.40012,0.9547429
672,0.5833334,0.8741887,0.00082604086,0.44291398,1.0,0.96206164
673,0.5833334,0.87456334,0.0013099861,0.5847726,1.0,0.952063
674,0.75,0.8356781,0.014978315,0.0,1.0,0.8981852
675,0.0,0.6470223,0.11917003,0.4586097,0.40012,0.9341337
676,0.6666666,0.83187157,0.018962083,0.47477427,0.60008,0.95056087
677,0.75,0.8656081,0.0018873892,0.4586097,0.60008,0.94439876
678,0.6666666,0.8065117,0.00816935,0.0,0.00019996,0.89538616
679,0.0,0.7977062,0.012220819,0.0,0.20015997,0.8901188
680,0.0,0.6101925,0.2689736,0.0,0.60008,0.8919203
681,0.0,0.060599245,0.50848687,0.0,0.60008,0.89019203
682,0.0,0.19774456,0.4705353,0.0,0.40012,0.8929515
683,0.0,0.31834775,0.4509293,0.0,0.60008,0.8981301
684,0.0,0.19774456,0.4705353,0.0,0.40012,0.88906246
685,0.0,0.2471818,0.4445203,0.8686936,0.40012,0.9849995
686,1.0,0.8678744,0.000652011,0.81430465,0.60008,0.99333817
687,0.9166667,0.82943505,0.0026410178,0.7373871,0.40012,0.98794055
688,0.9166667,0.85028183,0.001946017,0.6060807,0.40012,0.9599941
689,0.8333333,0.8720356,0.00061537157,0.7063899,0.40012,0.9999162
690,0.8333333,0.86218524,0.0007605036,0.6286093,0.60008,0.96213806
691,0.75,0.6594686,0.10804356,0.81430465,0.20015997,0.9779253
692,0.9166667,0.84553224,0.0022830772,0.7063899,0.60008,0.9896214
693,0.8333333,0.7798684,0.019570958,0.7063899,0.60008,0.96288913
694,0.8333333,0.83610326,0.004451932,0.6286093,0.60008,0.95979124
695,0.75,0.7587525,0.046381243,0.7063899,0.60008,0.9644866
696,0.8333333,0.6727129,0.15967107,0.0,0.80004,0.8965514
697,0.0,0.49474555,0.273046,0.8686936,0.40012,0.9832078
698,1.0,0.8654558,0.00032439033,0.7373871,0.40012,0.9814344
699,0.9166667,0.869322,0.00062868505,0.7063899,0.20015997,0.9569329
700,0.8333333,0.51421756,0.25560316,0.7373871,0.60008,0.9702076
701,0.9166667,0.8665783,0.00042288515,0.5847726,0.20015997,0.97079706
702,0.75,0.8611738,0.0004448427,0.6060807,0.60008,0.99225736
703,0.8333333,0.872213,0.000518189,0.8686936,0.60008,0.9854786
704,1.0,0.8395797,0.0032350942,0.8686936,0.60008,0.9873171
705,1.0,0.8067674,0.023493756,0.7373871,0.60008,0.9826379
706,0.9166667,0.868137,0.00083020487,0.81430465,1.0,0.98181546
707,0.9166667,0.8094235,0.03591164,0.0,0.80004,0.70709664
708,0.0,0.6461395,0.3441145,0.0,0.80004,0.88082874
709,0.0,0.51845956,0.28227642,0.41277978,0.00019996,0.9400942
710,0.5833334,0.8804353,0.00016571565,0.7063899,0.00019996,0.9792616
711,0.8333333,0.8253536,0.0041054264,0.6286093,0.00019996,0.9580799
712,0.75,0.8215796,0.0040465533,0.5847726,0.20015997,0.9617142
713,0.75,0.8205279,0.0110263,0.7373871,0.20015997,0.983606
714,0.9166667,0.76265043,0.026775246,0.7063899,0.40012,0.9929765
715,0.8333333,0.764605,0.046395924,0.6060807,0.40012,0.9610955
716,0.8333333,0.8774852,0.00053682283,0.8686936,0.40012,0.9930966
717,1.0,0.7878168,0.034660228,0.8686936,0.40012,0.99059194
718,1.0,0.856559,0.0005838244,0.8686936,0.60008,0.9902074
719,1.0,0.82282704,0.0035749523,0.81430465,0.20015997,0.99775934
720,0.9166667,0.8355376,0.002515571,0.0,0.60008,0.20004368
721,0.0,0.60184574,0.1954958,0.0,0.00019996,0.8855086
722,0.0,0.662407,0.17995714,0.2343585,0.00019996,0.913397
723,0.4166667,0.8804557,0.00038380636,0.2343585,0.00019996,0.9171891
724,0.4166667,0.8722651,0.00084635534,0.41277978,0.00019996,0.92825466
725,0.5833334,0.7172472,0.059269067,0.44291398,0.20015997,0.93906116
726,0.5833334,0.8743504,0.000741824,0.52656794,0.40012,0.95769787
727,0.6666666,0.77993536,0.015923359,0.6286093,0.60008,0.95947933
728,0.75,0.7421216,0.123797685,0.5847726,0.20015997,0.95717204
729,0.75,0.78414345,0.017659873,0.52656794,0.60008,0.9563677
730,0.6666666,0.61333305,0.21875788,0.7063899,0.60008,0.974346
731,0.8333333,0.68065333,0.3210408,0.6060807,0.60008,0.97851783
732,0.8333333,0.85969424,0.00094058394,0.5847726,0.80004,0.96870404
733,0.75,0.7821603,0.025422227,0.6286093,0.80004,0.9858592
734,0.75,0.80676234,0.02226073,0.81430465,1.0,0.98390275
735,0.9166667,0.84645724,0.0011695805,0.0,1.0,0.91802305
736,0.0,0.61686814,0.39673936,0.0,1.0,0.8897733
737,0.0,0.54324746,0.2611338,0.8686936,0.00019996,0.98624015
738,1.0,0.80902576,0.030653028,0.8686936,0.00019996,0.9865249
739,1.0,0.8190847,0.018499719,0.7063899,0.60008,0.9696516
740,0.8333333,0.8049578,0.011738059,0.7063899,0.80004,0.9591433
741,0.8333333,0.747189,0.03141074,0.8686936,0.80004,0.9959931
742,1.0,0.80461836,0.011424444,0.8686936,1.0,0.9982769
743,1.0,0.83326405,0.002194611,0.8686936,0.40012,0.9974992
744,1.0,0.721405,0.06855608,0.81430465,1.0,0.9974967
745,0.9166667,0.83487695,0.0023243672,0.7063899,1.0,0.9681337
746,0.8333333,0.6830453,0.30760032,0.6060807,0.40012,0.9634938
747,0.8333333,0.8723482,0.00066923874,0.5847726,0.60008,0.9695106
748,0.75,0.81222165,0.01405127,0.5847726,0.80004,0.9587001
749,0.75,0.7177379,0.058372732,0.81430465,0.80004,0.97940475
750,0.9166667,0.7890146,0.014980574,0.81430465,0.80004,0.9863892
751,0.9166667,0.8150619,0.01011702,0.8686936,1.0,0.98675746
752,1.0,0.81633174,0.0072079743,0.8686936,1.0,0.982616
753,1.0,0.8506985,0.0016227725,0.8686936,0.60008,0.99432915
754,1.0,0.83605045,0.0038044648,0.81430465,0.40012,0.9967029
755,0.9166667,0.8888204,0.00045178898,0.0,0.40012,0.3989461
756,0.0,0.504959,0.3882929,0.0,0.20015997,0.87643313
757,0.0,0.54097766,0.40716803,0.0,0.40012,0.89247644
758,0.0,0.45361155,0.42904124,0.0,0.20015997,0.89512986
759,0.0,0.49948266,0.40940353,0.34346783,0.00019996,0.9384322
760,0.5,0.43882766,0.38779742,0.0,0.40012,-0.10693562
761,1.0,0.8520803,0.000842483,0.81430465,0.40012,0.9931267
762,0.9166667,0.8785786,0.00068343454,0.0,0.60008,0.91652745
763,0.0,0.060115986,0.51016104,0.52656794,0.60008,0.9275162
764,0.6666666,0.85424143,0.0037244929,0.7063899,0.60008,0.9760413
765,0.8333333,0.89081645,0.000211363,0.6060807,0.80004,0.9569958
766,0.8333333,0.85916066,0.0005076665,0.5847726,0.60008,0.94356614
767,0.75,0.83330286,0.017094722,0.6286093,0.60008,0.9548465
768,0.75,0.8727741,0.0026964939,0.6060807,0.80004,0.95810807
769,0.8333333,0.8586803,0.0005778133,0.5847726,0.40012,0.9475998
770,0.75,0.8578612,0.0013380728,0.8686936,0.60008,0.9808631
771,1.0,0.7089871,0.169205,0.81430465,0.80004,0.9791076
772,0.9166667,0.8580247,0.005803941,0.8686936,0.80004,0.9920904
773,1.0,0.8760131,0.00050896953,0.8686936,0.60008,0.97527903
774,1.0,0.76244915,0.07610781,0.7373871,0.60008,0.97666365
775,0.9166667,0.70273954,0.19227517,0.7063899,0.60008,0.9761617
776,0.8333333,0.5982547,0.17412123,0.8686936,0.40012,0.9845506
777,1.0,0.79966366,0.008311157,0.7063899,0.60008,0.9806371
778,0.8333333,0.8261221,0.0060322275,0.81430465,0.80004,0.9954376
779,0.9166667,0.7515501,0.047301367,0.7373871,0.20015997,0.9750876
780,0.9166667,0.780101,0.051186204,0.81430465,0.80004,0.989403
781,0.9166667,0.8354111,0.015263051,0.81430465,1.0,0.99206114
